datetime,PM2.5,PM10,O3,CO,Temperature,Humidity,hour,dayofweek,month
2022-05-09 18:00:00,70.1666666666667,72.1666666666667,71.75,418.583333333333,28.1683333333333,16.8783333333333,18,0,5
2022-05-09 20:00:00,71.3333333333333,73.3333333333333,63.3333333333333,403.333333333333,22.9825,29.5566666666667,20,0,5
2022-05-09 23:00:00,43.1666666666667,44.5833333333333,50.5,451.0,20.3316666666667,36.5841666666667,23,0,5
2022-05-10 00:00:00,28.0,30.0,44.5833333333333,467.75,19.2375,41.395,0,1,5
2022-05-10 01:00:00,28.0833333333333,30.0833333333333,41.9166666666667,447.916666666667,18.115,44.8025,1,1,5
2022-05-10 02:00:00,29.25,31.25,38.5833333333333,431.083333333333,17.3216666666667,46.2275,2,1,5
2022-05-10 03:00:00,36.3333333333333,38.3333333333333,38.9166666666667,435.333333333333,16.6158333333333,47.7166666666667,3,1,5
2022-05-10 04:00:00,32.0,34.0,36.6666666666667,436.75,16.2333333333333,47.2433333333333,4,1,5
2022-05-10 05:00:00,27.8333333333333,29.8333333333333,37.25,459.666666666667,15.825,47.4233333333333,5,1,5
2022-05-10 06:00:00,27.5833333333333,29.5833333333333,38.8333333333333,555.083333333333,15.4833333333333,46.9641666666667,6,1,5
2022-05-10 08:00:00,30.3333333333333,32.3333333333333,31.9166666666667,498.416666666667,20.235,38.2958333333333,8,1,5
2022-05-10 09:00:00,36.6666666666667,38.6666666666667,42.0833333333333,493.416666666667,22.0275,34.1533333333333,9,1,5
2022-05-10 10:00:00,44.0833333333333,45.8333333333333,39.0833333333333,455.916666666667,22.62,26.2683333333333,10,1,5
2022-05-10 12:00:00,47.5,49.5,62.4166666666667,444.833333333333,26.7033333333333,16.3908333333333,12,1,5
2022-05-10 13:00:00,43.75,45.5833333333333,69.25,450.25,28.8758333333333,13.6975,13,1,5
2022-05-10 21:00:00,44.75,46.75,58.3333333333333,387.25,21.7566666666667,25.9408333333333,21,1,5
2022-05-10 22:00:00,48.75,50.75,61.5833333333333,386.166666666667,19.7258333333333,39.5258333333333,22,1,5
2022-05-10 23:00:00,50.9166666666667,52.9166666666667,58.75,380.25,18.4191666666667,46.4241666666667,23,1,5
2022-05-11 00:00:00,55.0,57.0,59.4166666666667,371.166666666667,16.9141666666667,56.1,0,2,5
2022-05-11 01:00:00,50.8333333333333,52.8333333333333,56.8333333333333,366.75,15.8941666666667,61.4775,1,2,5
2022-05-11 02:00:00,48.0,50.0,46.5833333333333,366.0,15.7591666666667,63.7641666666667,2,2,5
2022-05-11 03:00:00,45.9166666666667,47.9166666666667,30.0833333333333,372.166666666667,15.48,60.5525,3,2,5
